,lemma,pos,synset_cnt,p_cnt,ptr_symbol,sense_cnt,tagsense_cnt,synset_offset
522,brotherly,r,1,2,"['\\', ';']",1,0,['00289088']
523,brusquely,r,1,1,\,1,0,00279523
524,brutally,r,1,0,[],1,0,['00201195']
525,brutishly,r,1,1,\,1,0,00280427
526,bumptiously,r,1,1,\,1,0,00280593
527,buoyantly,r,1,1,\,1,0,00280730
528,bureaucratically,r,2,1,['\\'],2,0,"['00281099', '00280972']"
529,busily,r,1,1,\,1,1,00208273
530,but,r,1,0,[],1,1,['00004722']
531,but_then,r,1,0,[],1,1,['00119578']
532,buxomly,r,1,1,\,1,0,00237278
533,by,r,2,0,2,1,00417787,00233687
534,by_a_long_shot,r,1,0,[],1,1,['00155343']
535,by_all_means,r,1,2,"['!', ';']",1,1,['00056916']
536,by_all_odds,r,1,0,[],1,0,['00036935']
537,by_and_by,r,1,0,[],1,0,['00155488']
538,by_and_large,r,1,0,[],1,1,['00155621']
539,by_any_means,r,1,0,[],1,1,['00155765']
540,by_artificial_means,r,1,0,[],1,0,['00140566']
541,by_chance,r,3,1,[';'],3,0,"['00420004', '00353485', '00040547']"
542,by_choice,r,1,0,[],1,0,['00062330']
543,by_design,r,1,0,[],1,1,['00062330']
544,by_experimentation,r,1,0,[],1,0,['00085339']
545,by_far,r,1,0,[],1,1,['00047056']
546,by_fits_and_starts,r,1,0,[],1,0,['00156117']
547,by_hand,r,1,1,!,1,1,00054524
548,by_heart,r,1,0,[],1,1,['00155893']
549,by_hook_or_by_crook,r,1,0,[],1,0,['00155765']
550,by_inches,r,1,0,[],1,0,['00155995']
551,by_luck,r,1,0,[],1,1,['00353485']
552,by_machine,r,1,1,!,1,0,00054636
553,by_memory,r,1,0,[],1,0,['00155893']
554,by_nature,r,1,0,[],1,1,['00505352']
555,by_no_means,r,1,2,"['!', ';']",1,1,['00057042']
556,by_right_of_office,r,1,0,[],1,0,['00252499']
557,by_rights,r,1,0,[],1,0,['00505450']
558,by_small_degrees,r,1,0,[],1,0,['00155995']
559,by_the_bye,r,1,0,[],1,0,['00156222']
560,by_the_day,r,1,0,[],1,0,['00250798']
561,by_the_piece,r,1,0,[],1,0,['00156387']
562,by_the_way,r,1,0,[],1,1,['00156222']
563,by_trial_and_error,r,1,0,[],1,0,['00084038']
564,by_word_of_mouth,r,2,0,2,1,00258088,00156496
565,c.e.,r,1,0,[],1,0,['00001981']
566,c.o.d.,r,1,0,[],1,0,['00253938']
567,cagily,r,1,1,\,1,0,00281237
568,cajolingly,r,1,0,[],1,0,['00286265']
569,calculatingly,r,1,1,\,1,1,00505979
570,callously,r,1,1,\,1,1,00238529
571,calmly,r,2,1,['\\'],2,2,"['00186756', '00448066']"
572,calumniously,r,1,1,\,1,0,00456790
573,candidly,r,1,2,"['\\', ';']",1,1,['00314835']
574,cannily,r,1,1,\,1,0,00430261
575,canonically,r,1,1,\,1,0,00512874
576,cantankerously,r,1,1,\,1,0,00281383
577,cap-a-pie,r,1,0,[],1,0,['00251706']
578,capably,r,1,1,\,1,0,00185172
579,capriciously,r,2,1,['\\'],2,0,"['00281687', '00281491']"
580,captiously,r,1,1,\,1,0,00281834
581,captivatingly,r,1,1,\,1,0,00278834
582,carefully,r,2,2,"['!', '\\']",2,2,"['00153568', '00282103']"
583,carelessly,r,3,2,"['!', '\\']",3,1,"['00164150', '00282444', '00221130']"
584,carnally,r,1,1,\,1,0,00430447
585,cash_on_delivery,r,1,0,[],1,0,['00253938']
586,casually,r,2,1,['\\'],2,2,"['00263893', '00243086']"
587,catalytically,r,1,1,\,1,0,00077345
588,catastrophically,r,1,1,\,1,1,00132921
589,categorically,r,1,1,\,1,0,00087188
590,caudal,r,1,1,\,1,0,00505521
591,caudally,r,1,1,\,1,0,00505521
592,causally,r,1,1,\,1,1,00505639
593,caustically,r,1,1,\,1,0,00281950
594,cautiously,r,2,2,"['!', '\\']",2,1,"['00282103', '00292503']"
595,cavalierly,r,1,1,\,1,0,00282700
596,ce,r,1,0,[],1,0,['00001981']
597,ceaselessly,r,1,1,\,1,0,00282858
598,centennially,r,1,1,\,1,0,00283454
599,centrally,r,1,2,"['!', '\\']",1,1,['00114750']
600,cerebrally,r,2,1,['\\'],2,0,"['00133413', '00133321']"
601,ceremonially,r,2,1,['\\'],2,1,"['00220966', '00220669']"
602,ceremoniously,r,1,2,"['!', '\\']",1,0,['00220966']
603,certainly,r,1,2,"['\\', ';']",1,1,['00144722']
604,ceteris_paribus,r,1,0,[],1,0,['00255542']
605,cf,r,1,0,[],1,0,['00191467']
606,cf.,r,1,0,[],1,0,['00191467']
607,chaotically,r,2,1,['\\'],2,0,"['00283743', '00283613']"
608,characteristically,r,1,2,"['!', '\\']",1,1,['00247567']
609,charily,r,1,1,\,1,0,00282364
610,charitably,r,1,1,\,1,0,00205699
611,charmingly,r,1,1,\,1,0,00236763
612,chastely,r,1,1,\,1,0,00283873
613,chattily,r,1,1,\,1,0,00284012
614,cheaply,r,3,2,"['!', '\\']",3,0,"['00466835', '00334210', '00284183']"
615,cheek_by_jowl,r,1,0,[],1,1,['00163480']
616,cheekily,r,1,1,\,1,0,00284319
617,cheerfully,r,1,2,"['!', '\\']",1,1,['00230749']
618,cheerily,r,1,1,\,1,0,00219325
619,cheerlessly,r,1,1,!,1,0,00230877
620,chemically,r,2,1,['\\'],2,1,"['00129228', '00129089']"
621,chiefly,r,1,1,\,1,1,00073897
622,childishly,r,1,1,\,1,1,00195680
623,chintzily,r,1,1,\,1,0,00466835
624,chirpily,r,1,1,\,1,0,00280730
625,chivalrously,r,1,2,"['!', '\\']",1,0,['00284489']
626,chock,r,1,0,[],1,0,['00253609']
627,chock-a-block,r,1,0,[],1,0,['00253609']
628,chop-chop,r,1,0,[],1,0,['00085811']
629,chorally,r,1,1,\,1,0,00135998
630,chromatically,r,1,1,\,1,0,00064361
631,chromatographically,r,1,1,\,1,0,00137459
632,chronically,r,2,2,"['!', '\\']",2,0,"['00141033', '00140884']"
633,chronologically,r,1,1,\,1,1,00064464
634,churlishly,r,1,1,\,1,0,00284656
635,circularly,r,1,1,\,1,0,00284813
636,circumspectly,r,1,1,\,1,0,00281237
637,circumstantially,r,4,1,['\\'],4,0,"['00499340', '00499208', '00402555', '00040547']"
638,civilly,r,1,2,"['!', '\\']",1,0,['00337892']
639,clammily,r,1,1,\,1,0,00499448
640,clamorously,r,1,1,\,1,0,00412708
641,clannishly,r,1,1,\,1,0,00284890
642,classically,r,1,1,\,1,1,00246934
643,clean,r,2,1,[';'],2,1,"['00009373', '00285092']"
644,cleanly,r,3,1,['\\'],3,1,"['00230996', '00285561', '00285447']"
645,clear,r,2,0,2,1,00285854,00285687
646,clearly,r,4,1,['\\'],4,4,"['00039058', '00202341', '00181901', '00285687']"
647,cleverly,r,1,1,\,1,1,00187455
648,climatically,r,1,1,\,1,0,00286026
649,clinically,r,1,1,\,1,1,00064583
650,cliquishly,r,1,1,\,1,0,00284890
651,clockwise,r,1,2,"['!', '\\']",1,0,['00254369']
652,close,r,2,0,2,2,00409709,00505226
653,close_to,r,1,0,[],1,1,['00007015']
654,close_to_the_wind,r,1,1,;,1,0,00160288
655,close_up,r,1,0,[],1,1,['00410043']
656,closely,r,3,1,['\\'],3,3,"['00160440', '00505226', '00160659']"
657,closer,r,1,1,;,1,1,00407802
658,closest,r,1,1,;,1,0,00408021
659,cloyingly,r,1,1,\,1,0,00253713
660,clumsily,r,1,1,\,1,1,00190359
661,coarsely,r,1,2,"['!', '\\']",1,1,['00190709']
662,coastward,r,1,0,[],1,0,['00447511']
663,coastwise,r,1,0,[],1,0,['00286166']
664,coaxingly,r,1,0,[],1,0,['00286265']
665,cod,r,1,0,[],1,0,['00253938']
666,cognitively,r,1,1,\,1,0,00512992
667,coherently,r,1,2,"['!', '\\']",1,0,['00286371']
668,coincidentally,r,1,1,\,1,0,00510629
669,coincidently,r,1,1,\,1,0,00510629
670,cold-bloodedly,r,1,1,\,1,1,00342498
671,coldly,r,1,1,\,1,1,00164890
672,collect,r,1,0,[],1,0,['00253794']
673,collectedly,r,1,1,\,1,0,00286889
674,collectively,r,1,1,\,1,1,00117082
675,colloidally,r,1,1,\,1,0,00287074
676,colloquially,r,1,1,\,1,0,00286667
677,combatively,r,1,1,\,1,0,00287207
678,come_hell_or_high_water,r,1,0,[],1,0,['00156833']
679,comfortably,r,3,2,"['!', '\\']",3,2,"['00154885', '00155020', '00013626']"
680,comfortingly,r,1,1,\,1,0,00287399
681,comically,r,1,1,\,1,1,00081375
682,commendable,r,1,1,\,1,0,00218886
683,commensally,r,1,1,\,1,0,00243235
684,commercially,r,1,1,\,1,1,00077497
685,common_era,r,1,0,[],1,0,['00001981']
686,commonly,r,1,1,\,1,1,00106921
687,communally,r,1,1,\,1,0,00162938
688,compactly,r,3,1,['\\'],3,0,"['00300002', '00290308', '00287601']"
689,comparably,r,1,2,"['!', '\\']",1,0,['00370597']
690,comparatively,r,1,1,\,1,1,00160834
691,compassionately,r,1,1,\,1,1,00238281
692,compatibly,r,1,2,"['!', '\\']",1,0,['00287749']
693,competently,r,1,2,"['!', '\\']",1,1,['00185172']
694,competitively,r,1,2,"['!', '\\']",1,1,['00243314']
695,complacently,r,1,1,\,1,0,00287940
696,complainingly,r,1,2,"['!', '\\']",1,0,['00288307']
697,completely,r,2,2,"['\\', ';']",2,2,"['00008007', '00157624']"
698,complexly,r,1,1,\,1,0,00513098
699,composedly,r,1,1,\,1,0,00286889
700,comprehensively,r,1,2,"['!', '\\']",1,1,['00288450']
701,compulsively,r,1,1,\,1,1,00243608
702,compulsorily,r,1,1,\,1,0,00288655
703,computationally,r,1,1,\,1,0,00288955
704,con,r,1,1,!,1,0,00289294
705,con_brio,r,1,2,"['\\', ';']",1,0,['00019900']
706,concavely,r,1,2,"['!', '\\']",1,0,['00499823']
707,conceitedly,r,1,1,\,1,0,00289421
708,conceivably,r,1,1,\,1,1,00193759
709,conceptually,r,1,1,\,1,1,00289586
710,concernedly,r,1,0,[],1,0,['00289748']
711,concisely,r,1,1,\,1,0,00289860
712,conclusively,r,1,2,"['!', '\\']",1,1,['00092985']
713,concretely,r,1,2,"['!', '\\']",1,1,['00197811']
714,concurrently,r,1,1,\,1,0,00120223
715,condescendingly,r,1,1,\,1,0,00292133
716,conditionally,r,1,1,!,1,0,00292684
717,confessedly,r,1,0,[],1,0,['00184284']
718,confidentially,r,1,1,\,1,1,00169312
719,confidently,r,1,1,\,1,1,00212727
720,confidingly,r,1,1,\,1,0,00320568
721,conformably,r,1,1,\,1,0,00023493
722,confoundedly,r,1,1,\,1,0,00420525
723,confusedly,r,1,1,\,1,0,00294289
724,confusingly,r,1,1,\,1,0,00209227
725,congenially,r,1,1,\,1,0,00302340
726,conically,r,1,1,\,1,0,00290527
727,conjecturally,r,1,1,\,1,0,00020019
728,conjointly,r,1,1,\,1,0,00117082
729,conjugally,r,1,1,\,1,0,00499521
730,connubial,r,1,1,\,1,0,00499521
731,conscientiously,r,1,1,\,1,0,00178586
732,consciously,r,1,2,"['!', '\\']",1,1,['00242663']
733,consecutive,r,1,1,\,1,0,00292349
734,consecutively,r,1,1,\,1,0,00020142
735,consequentially,r,1,1,!,1,0,00294702
736,consequently,r,2,1,['\\'],2,2,"['00062857', '00294459']"
737,conservatively,r,1,0,[],1,1,['00292503']
738,considerably,r,1,1,\,1,1,00014285
739,considerately,r,1,2,"['!', '\\']",1,1,['00182775']
740,consistently,r,1,2,"['!', '\\']",1,1,['00120474']
741,consolingly,r,1,1,\,1,0,00287399
742,conspicuously,r,2,2,"['!', '\\']",2,2,"['00370920', '00208390']"
743,constantly,r,2,1,['\\'],2,2,"['00020476', '00020280']"
744,constitutionally,r,1,2,"['!', '\\']",1,0,['00122124']
745,constrainedly,r,1,1,\,1,0,00499628
746,constructively,r,1,1,\,1,1,00295006
747,contagiously,r,1,1,\,1,0,00302477
748,contemporaneously,r,1,1,\,1,0,00295176
749,contemptibly,r,1,1,\,1,0,00080445
750,contemptuously,r,1,1,\,1,1,00080534
751,contentedly,r,1,1,\,1,1,00238169
752,contextually,r,1,1,\,1,0,00510852
753,continually,r,1,1,\,1,1,00088931
754,continuously,r,2,1,['\\'],2,2,"['00191656', '00282858']"
755,contractually,r,1,1,\,1,0,00080768
756,contradictorily,r,1,1,\,1,1,00141146
757,contrarily,r,2,1,['\\'],2,0,"['00247969', '00170412']"
758,contrariwise,r,3,0,[],3,0,"['00247969', '00177686', '00170412']"
759,contrastingly,r,1,1,\,1,0,00295366
760,contritely,r,1,1,\,1,0,00217998
761,controversially,r,1,2,"['!', '\\']",1,0,['00302622']
762,contumaciously,r,1,1,\,1,0,00198661
763,contumeliously,r,1,1,\,1,0,00080534
764,conveniently,r,1,2,"['!', '\\']",1,1,['00197395']
765,conventionally,r,1,2,"['!', '\\']",1,1,['00023574']
766,conversationally,r,1,1,\,1,0,00286667
767,conversely,r,1,1,\,1,1,00078050
768,convexly,r,1,2,"['!', '\\']",1,0,['00499711']
769,convincingly,r,1,2,"['!', '\\']",1,1,['00192511']
770,convivially,r,1,1,\,1,0,00302902
771,convulsively,r,1,1,\,1,1,00198531
772,coolly,r,1,1,\,1,1,00295545
773,cooperatively,r,1,1,\,1,0,00163340
774,coordinately,r,1,1,\,1,0,00499933
775,copiously,r,1,1,\,1,0,00214554
776,coquettishly,r,1,1,\,1,0,00303034
777,cordially,r,1,1,\,1,0,00219855
778,correctly,r,1,1,!,1,1,00203922
779,correspondingly,r,1,0,[],1,1,['00187228']
780,corruptedly,r,1,0,[],1,0,['00500015']
781,corruptly,r,1,1,\,1,0,00500015
782,cortically,r,1,1,\,1,1,00093618
783,cosily,r,1,0,[],1,1,['00187120']
784,cosmetically,r,1,1,\,1,0,00078187
785,coterminously,r,1,1,\,1,0,00020676
786,counter,r,1,0,[],1,1,['00293253']
787,counteractively,r,1,1,\,1,0,00293329
788,counterclockwise,r,1,2,"['!', '\\']",1,0,['00254059']
789,counterintuitively,r,1,1,\,1,0,00254276
790,courageously,r,1,1,\,1,0,00172980
791,course,r,1,0,[],1,1,['00038625']
792,courteously,r,1,2,"['!', '\\']",1,0,['00218479']
793,covertly,r,1,2,"['!', '\\']",1,1,['00078445']
794,covetously,r,2,1,['\\'],2,0,"['00303177', '00276391']"
795,coyly,r,1,1,\,1,0,00291916
796,cozily,r,1,1,\,1,0,00187120
797,craftily,r,1,1,\,1,0,00293926
798,crazily,r,1,1,\,1,1,00080890
799,creakily,r,1,1,\,1,0,00303376
800,creakingly,r,1,0,[],1,0,['00303376']
801,creatively,r,1,1,\,1,1,00176139
802,credibly,r,1,2,"['!', '\\']",1,0,['00296131']
803,creditably,r,1,1,\,1,0,00442384
804,credulously,r,1,2,"['!', '\\']",1,0,['00296658']
805,criminally,r,2,1,['\\'],2,0,"['00291765', '00291589']"
806,crisply,r,1,1,\,1,0,00211651
807,crisscross,r,1,0,[],1,0,['00293171']
808,critically,r,1,2,"['!', '\\']",1,1,['00184778']
809,crookedly,r,1,1,\,1,0,00240954
810,cross-country,r,2,0,2,0,00293543,00293416
811,cross-legged,r,1,0,[],1,1,['00292021']
812,cross-linguistically,r,1,1,\,1,0,00131289
813,crossly,r,1,1,\,1,0,00293650
814,crosstown,r,1,1,\,1,0,00293824
815,crossways,r,1,0,[],1,0,['00272844']
816,crosswise,r,2,0,2,0,00293077,00272844
817,crucially,r,1,1,\,1,0,00292934
818,crudely,r,2,1,['\\'],2,1,"['00161523', '00274527']"
819,cruelly,r,2,1,['\\'],2,1,"['00232425', '00232499']"
820,crushingly,r,1,1,\,1,0,00303534
821,cryptically,r,1,1,\,1,0,00296836
822,cryptographically,r,1,1,\,1,0,00297023
823,culpably,r,1,1,\,1,0,00303647
824,culturally,r,1,1,\,1,1,00135796
825,cum_laude,r,1,1,\,1,0,00291276
826,cumulatively,r,1,1,\,1,0,00291083
827,cunningly,r,2,1,['\\'],2,0,"['00297112', '00293926']"
828,curiously,r,2,1,['\\'],2,2,"['00035491', '00081881']"
829,currently,r,1,1,\,1,1,00048268
830,currishly,r,1,1,\,1,0,00303789
831,cursedly,r,1,1,\,1,0,00297563
832,cursively,r,1,1,\,1,0,00513173
833,cursorily,r,1,1,\,1,0,00290935
834,curtly,r,1,1,\,1,1,00297319
835,curvaceously,r,1,1,\,1,1,00237278
836,cussedly,r,1,1,\,1,0,00198845
837,customarily,r,1,1,\,1,1,00211061
838,cutely,r,1,1,\,1,0,00297112
839,cuttingly,r,1,1,\,1,0,00370154
840,cynically,r,1,1,\,1,0,00290622
841,cytophotometrically,r,1,1,\,1,0,00290762
842,cytoplasmically,r,1,1,\,1,0,00290852
843,daftly,r,1,1,\,1,0,00303930
844,daily,r,2,1,['\\'],2,1,"['00081486', '00177818']"
845,daintily,r,2,1,['\\'],2,1,"['00304173', '00304283']"
846,damn,r,1,1,;,1,1,00025144
847,damnably,r,1,1,\,1,0,00297563
848,damned,r,1,0,[],1,1,['00297563']
849,damply,r,1,1,\,1,0,00297741
850,dandily,r,1,1,\,1,1,00503669
851,dangerously,r,1,1,\,1,1,00090228
852,daringly,r,2,1,['\\'],2,0,"['00304561', '00304425']"
853,darkly,r,2,1,['\\'],2,1,"['00206144', '00206271']"
854,dashingly,r,1,1,\,1,0,00304672
855,dauntingly,r,1,1,\,1,0,00297943
856,dauntlessly,r,1,1,\,1,0,00199687
857,day_after_day,r,1,0,[],1,1,['00177926']
858,day_by_day,r,1,0,[],1,1,['00177818']
859,day_in_and_day_out,r,1,0,[],1,0,['00157000']
860,day_in_day_out,r,1,0,[],1,0,['00177926']
861,daylong,r,1,0,[],1,0,['00304787']
862,dazedly,r,1,1,\,1,0,00298062
863,dazzlingly,r,1,1,\,1,0,00082039
864,de_facto,r,1,0,[],1,0,['00060197']
865,de_jure,r,1,0,[],1,0,['00251820']
866,de_novo,r,1,1,;,1,0,00113009
867,dead,r,2,0,2,0,00061528,00008997
868,dead_ahead,r,1,0,[],1,0,['00157114']
869,deadly,r,2,2,"['\\', ';']",2,0,"['00304898', '00046639']"
870,deadpan,r,1,0,[],1,0,['00157210']
871,dear,r,2,0,2,0,00077747,00077619
872,dearly,r,3,1,['\\'],3,2,"['00077912', '00077619', '00077747']"
873,deathly,r,1,0,[],1,0,['00254527']
874,deceitfully,r,1,1,\,1,0,00314597
875,deceivingly,r,1,0,[],1,0,['00082148']
876,decent,r,1,0,[],1,1,['00196203']
877,decently,r,2,2,"['!', '\\']",2,1,"['00247194', '00196203']"
878,deceptively,r,1,1,\,1,1,00082148
879,decidedly,r,1,1,\,1,1,00036935
880,decipherably,r,1,1,\,1,0,00362276
881,decisively,r,3,2,"['!', '\\']",3,1,"['00298765', '00298413', '00298266']"
882,decoratively,r,1,1,\,1,0,00078330
883,decorously,r,1,2,"['!', '\\']",1,0,['00304992']
884,deep,r,3,1,['\\'],3,1,"['00305570', '00305821', '00305683']"
885,deep_down,r,1,0,[],1,0,['00104099']
886,deeply,r,2,1,['\\'],2,2,"['00173353', '00305570']"
887,defectively,r,1,1,\,1,0,00500104
888,defenceless,r,1,1,\,1,0,00306059
889,defencelessly,r,1,0,[],1,0,['00306059']
890,defenseless,r,1,1,\,1,0,00306059
891,defenselessly,r,1,0,[],1,0,['00306059']
892,defensively,r,2,2,"['!', '\\']",2,0,"['00306520', '00306268']"
893,deferentially,r,2,1,['\\'],2,0,"['00308031', '00307906']"
894,defiantly,r,1,1,\,1,0,00198661
895,definitely,r,1,0,[],1,1,['00036935']
896,deftly,r,2,1,['\\'],2,0,"['00310533', '00299059']"
897,dejectedly,r,1,1,\,1,0,00299161
898,deliberately,r,2,2,"['!', '\\']",2,2,"['00062330', '00507323']"
899,delicately,r,1,1,\,1,1,00102463
900,deliciously,r,2,1,['\\'],2,1,"['00228546', '00393688']"
901,delightedly,r,1,1,\,1,0,00299334
902,delightfully,r,1,1,\,1,1,00299448
903,deliriously,r,2,1,['\\'],2,1,"['00308200', '00308307']"
904,delusively,r,1,1,\,1,0,00308427
905,demandingly,r,1,1,\,1,1,00502447
906,demeaningly,r,1,1,\,1,0,00211231
907,dementedly,r,1,1,\,1,0,00080890
908,democratically,r,1,2,"['!', '\\']",1,0,['00122427']
909,demoniacally,r,1,0,[],1,0,['00106036']
910,demonstrably,r,1,1,\,1,1,00308559
911,demonstratively,r,1,1,\,1,0,00326968
912,demurely,r,1,1,\,1,0,00299603
913,denominationally,r,1,1,\,1,1,00093489
914,densely,r,2,1,['\\'],2,0,"['00323315', '00299753']"
915,departmentally,r,1,1,\,1,0,00510943
916,dependably,r,1,2,"['!', '\\']",1,0,['00223395']
917,deplorably,r,1,1,\,1,1,00093270
918,deprecatively,r,1,1,\,1,0,00082492
919,depressingly,r,1,1,\,1,0,00082575
920,derisively,r,1,1,\,1,0,00301168
921,derisorily,r,1,0,[],1,0,['00301168']
922,descriptively,r,1,1,\,1,0,00301354
923,deservedly,r,1,1,!,1,0,00301495
924,designedly,r,1,0,[],1,0,['00062330']
925,desolately,r,1,0,[],1,0,['00308767']
926,despairingly,r,1,1,\,1,1,00301840
927,desperately,r,2,1,['\\'],2,2,"['00072849', '00506807']"
928,despicably,r,1,1,\,1,0,00309249
929,despitefully,r,1,1,\,1,0,00309351
930,despondently,r,1,1,\,1,0,00301840
931,destructively,r,1,1,\,1,0,00309515
932,determinedly,r,2,1,['\\'],2,1,"['00212208', '00262206']"
933,detestably,r,1,1,\,1,0,00309632
934,detrimentally,r,1,1,\,1,0,00309875
935,deucedly,r,1,1,;,1,0,00046639
936,developmentally,r,1,1,\,1,0,00302003
937,devilish,r,1,0,[],1,0,['00302120']
938,devilishly,r,3,2,"['\\', ';']",3,0,"['00308916', '00302120', '00046639']"
939,deviously,r,1,1,\,1,0,00310169
940,devotedly,r,1,1,\,1,0,00310290
941,devoutly,r,1,1,\,1,0,00310393
942,dexterously,r,1,1,\,1,1,00310533
943,dextrously,r,1,1,\,1,0,00310533
944,diabolically,r,1,1,\,1,0,00308916
945,diagonally,r,1,1,\,1,0,00310720
946,diagrammatically,r,1,1,\,1,0,00310847
947,dialectically,r,1,1,\,1,1,00248104
948,diametrically,r,1,1,\,1,1,00311057
949,dichotomously,r,1,1,\,1,0,00082682
950,dictatorially,r,1,1,\,1,0,00311430
951,didactically,r,1,1,\,1,0,00311651
952,differentially,r,1,1,\,1,0,00311803
953,differently,r,1,1,\,1,1,00113082
954,diffidently,r,1,1,\,1,1,00309111
955,diffusely,r,1,1,\,1,1,00190466
956,digitally,r,2,1,['\\'],2,0,"['00123112', '00123000']"
957,digitately,r,1,1,\,1,0,00082765
958,diligently,r,1,1,\,1,0,00312027
959,dimly,r,3,1,['\\'],3,1,"['00211815', '00417139', '00211964']"
960,dingdong,r,1,1,;,1,0,00091032
961,dingily,r,1,1,\,1,0,00500226
962,diplomatically,r,1,2,"['!', '\\']",1,0,['00203201']
963,direct,r,1,0,[],1,0,['00051848']
964,directly,r,4,2,"['!', '\\']",4,4,"['00051848', '00504281', '00048739', '00058128']"
965,direfully,r,1,1,\,1,0,00312252
966,dirtily,r,2,1,['\\'],2,0,"['00312520', '00312377']"
967,disadvantageously,r,1,2,"['!', '\\']",1,0,['00014014']
968,disagreeably,r,1,2,"['!', '\\']",1,0,['00312603']
969,disappointedly,r,1,1,\,1,0,00312775
970,disappointingly,r,1,1,\,1,0,00312925
971,disapprovingly,r,1,1,!,1,0,00262090
972,disastrously,r,1,1,\,1,0,00313092
973,disbelievingly,r,1,1,\,1,0,00296425
974,disconcertingly,r,1,1,\,1,1,00313263
975,disconsolately,r,1,1,\,1,0,00308767
976,discontentedly,r,1,1,\,1,0,00313436
977,discordantly,r,1,1,\,1,0,00236164
978,discouragingly,r,1,2,"['!', '\\']",1,0,['00328830']
979,discourteously,r,1,2,"['!', '\\']",1,0,['00218681']
980,discreditably,r,1,1,\,1,0,00313633
981,discreetly,r,1,2,"['!', '\\']",1,1,['00372660']
982,discursively,r,1,1,\,1,0,00500355
983,disdainfully,r,2,1,['\\'],2,0,"['00282700', '00080534']"
984,disgracefully,r,1,1,\,1,0,00313633
985,disgustedly,r,1,1,\,1,0,00313981
986,disgustingly,r,1,1,\,1,0,00314141
987,dishonestly,r,1,2,"['!', '\\']",1,0,['00314597']
988,dishonorably,r,3,2,"['!', '\\']",3,0,"['00491024', '00315333', '00313633']"
989,dishonourably,r,1,1,\,1,0,00313633
990,disingenuously,r,1,1,\,1,0,00315595
991,disinterestedly,r,1,1,\,1,0,00315780
992,disjointedly,r,1,1,\,1,0,00315918
993,disloyally,r,1,2,"['!', '\\']",1,0,['00316318']
994,dismally,r,2,1,['\\'],2,1,"['00316734', '00316486']"
995,disobediently,r,1,2,"['!', '\\']",1,0,['00317205']
996,disparagingly,r,1,1,\,1,0,00317562
997,dispassionately,r,1,1,\,1,1,00317390
998,dispiritedly,r,1,1,\,1,0,00317766
999,displaying_incompetence,r,1,0,[],1,0,['00185400']
1000,displeasingly,r,1,1,\,1,0,00318001
1001,disproportionately,r,2,2,"['!', '\\']",2,0,"['00318501', '00318143']"
1002,disputatiously,r,1,1,\,1,0,00318830
1003,disquietingly,r,1,1,\,1,0,00318951
1004,disregarding,r,1,0,[],1,0,['00118531']
1005,disregardless,r,1,0,[],1,1,['00118531']
1006,disreputably,r,1,2,"['!', '\\']",1,0,['00319079']
1007,disrespectfully,r,1,2,"['!', '\\']",1,0,['00319482']
1008,disruptively,r,1,1,\,1,0,00082842
1009,dissolutely,r,1,1,\,1,0,00500447
1010,distally,r,1,2,"['\\', ';']",1,1,['00176253']
1011,distantly,r,1,1,\,1,0,00319635
1012,distastefully,r,2,1,['\\'],2,1,"['00319765', '00314141']"
1013,distinctively,r,1,1,\,1,1,00501452
1014,distinctly,r,3,1,['\\'],3,1,"['00181901', '00307639', '00307479']"
1015,distractedly,r,1,1,\,1,1,00307790
1016,distressfully,r,1,1,\,1,0,00319931
1017,distressingly,r,1,1,\,1,0,00114609
1018,distributively,r,2,1,['\\'],2,0,"['00320237', '00320074']"
1019,distrustfully,r,1,2,"['!', '\\']",1,0,['00320408']
1020,disturbingly,r,1,1,\,1,1,00320777
1021,diversely,r,1,1,\,1,0,00052231
1022,divertingly,r,1,1,\,1,0,00094177
1023,divinely,r,1,1,\,1,1,00190075
1024,dizzily,r,1,1,\,1,1,00082923
1025,doctrinally,r,1,1,\,1,1,00320934
1026,doggedly,r,1,1,\,1,1,00235701
1027,doggo,r,1,0,[],1,0,['00252249']
1028,dogmatically,r,1,1,\,1,1,00321015
1029,dolce,r,1,1,;,1,0,00513248
1030,dolefully,r,1,1,\,1,0,00321165
1031,doltishly,r,1,1,\,1,0,00175344
1032,domestically,r,2,1,['\\'],2,0,"['00321524', '00321366']"
1033,domineeringly,r,1,1,\,1,0,00321707
1034,dorsally,r,1,1,\,1,0,00083080
1035,dorsoventrally,r,1,1,\,1,0,00083168
1036,dottily,r,1,1,\,1,0,00303930
1037,double,r,3,0,[],3,0,"['00321906', '00321824', '00083393']"
